entityId,Data_Release,Id,type,CDS_Release,IDC_Release,Component,channel_metadata_version,channel_metadata_synapseId
syn25126527,Release 1.0,,file,,,OtherAssay,,
syn25126515,Release 1.0,,file,,,OtherAssay,,
syn25126513,Release 1.0,,file,,,OtherAssay,,
syn25126533,Release 1.0,,file,,,OtherAssay,,
syn25126611,Release 1.0,,file,,,OtherAssay,,
syn25126633,Release 1.0,,file,,,OtherAssay,,
syn25126598,Release 1.0,,file,,,OtherAssay,,
syn25126678,Release 1.0,,file,,,OtherAssay,,
syn23764134,Release 1.0,,file,,,OtherAssay,,
syn23764005,Release 1.0,,file,,,OtherAssay,,
syn23764000,Release 1.0,,file,,,OtherAssay,,
syn24167664,Release 1.0,,file,,,OtherAssay,,
syn24167635,Release 1.0,,file,,,OtherAssay,,
syn24991879,Release 1.0,,file,,,OtherAssay,,
syn25002171,Release 1.0,,file,,,OtherAssay,,
syn23876037,Release 1.0,,file,,,OtherAssay,,
syn23875102,Release 1.0,,file,,,OtherAssay,,
syn25126536,Release 1.0,,file,,,OtherAssay,,
syn23879392,Release 1.0,,file,,,OtherAssay,,
syn25126669,Release 1.0,,file,,,OtherAssay,,
syn23879779,Release 1.0,,file,,,OtherAssay,,
syn23879767,Release 1.0,,file,,,OtherAssay,,
syn24991895,Release 1.0,,file,,,OtherAssay,,
syn23873640,Release 1.0,,file,,,OtherAssay,,
syn23876194,Release 1.0,,file,,,OtherAssay,,
syn23875345,Release 1.0,,file,,,OtherAssay,,
syn23874686,Release 1.0,,file,,,OtherAssay,,
syn25126618,Release 1.0,,file,,,OtherAssay,,
syn25126684,Release 1.0,,file,,,OtherAssay,,
syn23877150,Release 1.0,,file,,,OtherAssay,,
syn23876708,Release 1.0,,file,,,OtherAssay,,
syn23764081,Release 1.0,,file,,,OtherAssay,,
syn24167658,Release 1.0,,file,,,OtherAssay,,
syn24167777,Release 1.0,,file,,,OtherAssay,,
syn24167665,Release 1.0,,file,,,OtherAssay,,
syn24991900,Release 1.0,,file,,,OtherAssay,,
syn24167745,Release 1.0,,file,,,OtherAssay,,
syn23876703,Release 1.0,,file,,,OtherAssay,,
syn23875528,Release 1.0,,file,,,OtherAssay,,
syn25126570,Release 1.0,,file,,,OtherAssay,,
syn25126592,Release 1.0,,file,,,OtherAssay,,
syn23880218,Release 1.0,,file,,,OtherAssay,,
syn23879757,Release 1.0,,file,,,OtherAssay,,
syn23764104,Release 1.0,,file,,,OtherAssay,,
syn23764160,Release 1.0,,file,,,OtherAssay,,
syn23763978,Release 1.0,,file,,,OtherAssay,,
syn24167620,Release 1.0,,file,,,OtherAssay,,
syn24167871,Release 1.0,,file,,,OtherAssay,,
syn23874793,Release 1.0,,file,,,OtherAssay,,
syn23874425,Release 1.0,,file,,,OtherAssay,,
syn23875886,Release 1.0,,file,,,OtherAssay,,
syn23873727,Release 1.0,,file,,,OtherAssay,,
syn25002176,Release 1.0,,file,,,OtherAssay,,
syn23874373,Release 1.0,,file,,,OtherAssay,,
syn23873954,Release 1.0,,file,,,OtherAssay,,
syn25126656,Release 1.0,,file,,,OtherAssay,,
syn25126603,Release 1.0,,file,,,OtherAssay,,
syn25126658,Release 1.0,,file,,,OtherAssay,,
syn25126628,Release 1.0,,file,,,OtherAssay,,
syn23879992,Release 1.0,,file,,,OtherAssay,,
syn23880075,Release 1.0,,file,,,OtherAssay,,
syn23878867,Release 1.0,,file,,,OtherAssay,,
syn23764052,Release 1.0,,file,,,OtherAssay,,
syn24167931,Release 1.0,,file,,,OtherAssay,,
syn25002930,Release 1.0,,file,,,OtherAssay,,
syn23878827,Release 1.0,,file,,,OtherAssay,,
syn23879857,Release 1.0,,file,,,OtherAssay,,
syn23878351,Release 1.0,,file,,,OtherAssay,,
syn23877795,Release 1.0,,file,,,OtherAssay,,
syn23764176,Release 1.0,,file,,,OtherAssay,,
syn23764018,Release 1.0,,file,,,OtherAssay,,
syn23764179,Release 1.0,,file,,,OtherAssay,,
syn24167944,Release 1.0,,file,,,OtherAssay,,
syn23874160,Release 1.0,,file,,,OtherAssay,,
syn23874946,Release 1.0,,file,,,OtherAssay,,
syn23879699,Release 1.0,,file,,,OtherAssay,,
syn24167793,Release 1.0,,file,,,OtherAssay,,
syn24167879,Release 1.0,,file,,,OtherAssay,,
syn24167646,Release 1.0,,file,,,OtherAssay,,
syn24167685,Release 1.0,,file,,,OtherAssay,,
syn23874474,Release 1.0,,file,,,OtherAssay,,
syn23876481,Release 1.0,,file,,,OtherAssay,,
syn25126602,Release 1.0,,file,,,OtherAssay,,
syn23878332,Release 1.0,,file,,,OtherAssay,,
syn23879658,Release 1.0,,file,,,OtherAssay,,
syn23879261,Release 1.0,,file,,,OtherAssay,,
syn23879774,Release 1.0,,file,,,OtherAssay,,
syn23764146,Release 1.0,,file,,,OtherAssay,,
syn24167808,Release 1.0,,file,,,OtherAssay,,
syn24991774,Release 1.0,,file,,,OtherAssay,,
syn24991810,Release 1.0,,file,,,OtherAssay,,
syn24991775,Release 1.0,,file,,,OtherAssay,,
syn23874865,Release 1.0,,file,,,OtherAssay,,
syn23874322,Release 1.0,,file,,,OtherAssay,,
syn23873534,Release 1.0,,file,,,OtherAssay,,
syn25126512,Release 1.0,,file,,,OtherAssay,,
syn25126537,Release 1.0,,file,,,OtherAssay,,
syn23878515,Release 1.0,,file,,,OtherAssay,,
syn25126676,Release 1.0,,file,,,OtherAssay,,
syn25126674,Release 1.0,,file,,,OtherAssay,,
syn23764007,Release 1.0,,file,,,OtherAssay,,
syn23764112,Release 1.0,,file,,,OtherAssay,,
syn23764141,Release 1.0,,file,,,OtherAssay,,
syn24167853,Release 1.0,,file,,,OtherAssay,,
syn24167868,Release 1.0,,file,,,OtherAssay,,
syn25126524,Release 1.0,,file,,,OtherAssay,,
syn25126584,Release 1.0,,file,,,OtherAssay,,
syn25126615,Release 1.0,,file,,,OtherAssay,,
syn25126636,Release 1.0,,file,,,OtherAssay,,
syn25126623,Release 1.0,,file,,,OtherAssay,,
syn23877599,Release 1.0,,file,,,OtherAssay,,
syn23879786,Release 1.0,,file,,,OtherAssay,,
syn23764086,Release 1.0,,file,,,OtherAssay,,
syn23764069,Release 1.0,,file,,,OtherAssay,,
syn23764091,Release 1.0,,file,,,OtherAssay,,
syn24167729,Release 1.0,,file,,,OtherAssay,,
syn24991909,Release 1.0,,file,,,OtherAssay,,
syn24167690,Release 1.0,,file,,,OtherAssay,,
syn24167687,Release 1.0,,file,,,OtherAssay,,
syn23874319,Release 1.0,,file,,,OtherAssay,,
syn23875584,Release 1.0,,file,,,OtherAssay,,
syn23874807,Release 1.0,,file,,,OtherAssay,,
syn25126572,Release 1.0,,file,,,OtherAssay,,
syn25126649,Release 1.0,,file,,,OtherAssay,,
syn25126646,Release 1.0,,file,,,OtherAssay,,
syn25126681,Release 1.0,,file,,,OtherAssay,,
syn23764168,Release 1.0,,file,,,OtherAssay,,
syn23763994,Release 1.0,,file,,,OtherAssay,,
syn24167656,Release 1.0,,file,,,OtherAssay,,
syn24991801,Release 1.0,,file,,,OtherAssay,,
syn24167844,Release 1.0,,file,,,OtherAssay,,
syn23875228,Release 1.0,,file,,,OtherAssay,,
syn23874110,Release 1.0,,file,,,OtherAssay,,
syn25126577,Release 1.0,,file,,,OtherAssay,,
syn25126554,Release 1.0,,file,,,OtherAssay,,
syn25126653,Release 1.0,,file,,,OtherAssay,,
syn23877840,Release 1.0,,file,,,OtherAssay,,
syn23878706,Release 1.0,,file,,,OtherAssay,,
syn23879523,Release 1.0,,file,,,OtherAssay,,
syn23876804,Release 1.0,,file,,,OtherAssay,,
syn23879759,Release 1.0,,file,,,OtherAssay,,
syn24826981,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991126,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991156,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593780,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630102,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593790,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181475,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24826994,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24827023,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991146,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991170,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593861,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630088,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593813,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987383,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181510,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24827017,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24826986,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24827020,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991151,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991154,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991183,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630119,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630096,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630127,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593857,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181458,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24826988,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24827025,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991114,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991130,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991134,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987323,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593800,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593866,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593887,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181466,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181473,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn25441972,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24827019,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991159,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991178,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991187,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991188,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991214,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991270,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593842,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593873,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630090,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987338,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24827004,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24826991,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991230,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987393,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630124,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24827013,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630089,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593896,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593910,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630125,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593804,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181485,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24826995,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593905,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593781,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987322,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987360,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593859,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987371,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181521,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24827011,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24826992,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991222,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991226,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987355,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593791,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593777,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630121,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593822,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593919,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24827018,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991124,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991143,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991203,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991250,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991260,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630064,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630112,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593821,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630101,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593833,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn25441958,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991118,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991175,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991180,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630085,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987340,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593792,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593906,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181472,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991115,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991132,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991164,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991253,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987347,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593789,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593897,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593911,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181492,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181524,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn25441956,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991090,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991123,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991168,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991256,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991258,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593872,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987376,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181490,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181513,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24827007,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991234,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630070,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630081,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987375,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630113,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987318,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593795,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593824,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593827,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593855,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593879,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593915,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593918,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991116,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991119,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991199,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630131,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987364,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593775,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987335,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987352,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593836,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593863,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593875,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181511,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24826997,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24826999,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991094,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991171,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991235,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991261,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630099,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987336,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593809,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593862,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181451,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181516,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991232,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987388,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593882,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593883,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593894,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991100,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991103,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991231,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987315,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593860,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn25071539,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24827000,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991147,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991172,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593797,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630114,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593760,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630134,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987378,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181489,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181505,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991138,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991181,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991212,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987346,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630074,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987387,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630120,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593916,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181468,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24826984,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991184,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991266,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991269,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987328,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593796,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593798,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991099,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991127,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991200,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593765,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987370,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630084,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593890,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593899,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24827015,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991096,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991107,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181508,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24827003,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991144,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991163,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991166,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991242,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991257,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991264,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991272,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630066,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593771,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987358,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593799,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593820,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593907,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181503,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181506,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24827005,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991104,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991106,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991158,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991198,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593763,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987327,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987353,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593877,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181463,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181481,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181500,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn25441963,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991162,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991195,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991223,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991239,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593917,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630071,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987343,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181499,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181519,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24826990,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991111,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991219,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593868,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181522,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630067,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987357,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987381,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181478,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181507,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn25441962,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24827006,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24827010,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991206,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991238,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991265,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593776,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593785,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987310,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593849,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181460,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991120,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991142,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991208,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991244,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991262,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987329,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987350,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181493,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181476,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181504,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181512,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn25441964,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24827022,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991112,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991194,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987342,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593826,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593869,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630072,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630098,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593766,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593819,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593900,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24181515,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn25441960,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24826983,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24826993,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991135,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991227,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630106,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23630095,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593823,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593843,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24827009,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24827002,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24991128,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987354,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987330,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn24987392,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn23593848,Release 1.0,,file,,,ScRNA-seqLevel3,,
syn25441959,Release 1.0,,file,,,ScRNA-seqLevel3,,
